Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,Autogate Status,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,10143,13,780.231,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,13,769.231,98.590,98.590,15154,5563,13467,4472,12311,5505,12977.44,11866.62,85.64,213.33,4298.80,3563.43,31.92,79.69
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,32,13,2.462,0.315,0.320,104995,N/A,83776,N/A,157813,N/A,55042.85,N/A,52.42,N/A,42071.77,N/A,50.22,N/A
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,13,769.231,98.590,98.590,527,N/A,174,N/A,278,N/A,6666.92,N/A,1265.09,N/A,111.92,N/A,64.48,N/A
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,40,13,3.077,0.394,0.400,18750,N/A,14509,N/A,18992,N/A,9102.32,N/A,48.55,N/A,5221.69,N/A,35.99,N/A
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,13,769.231,98.590,98.590,2322,N/A,2209,N/A,4586,N/A,7481.52,N/A,322.24,N/A,2420.12,N/A,109.55,N/A
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,27,13,2.077,0.266,0.270,5718,1022,470,995,492,1205,15651.32,579.68,273.72,56.74,69.29,389.92,14.74,39.20
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,1791,13,137.769,17.657,17.910,159,5283,116,4433,35,3709,508.82,3323.39,319.07,62.91,99.38,1895.05,85.59,42.75
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,10000,13,769.231,98.590,98.590,409,1103,30,785,-67,833,7501.38,5538.18,1832.92,502.12,136.68,3249.98,448.45,414.06
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,9,13,0.692,0.089,0.090,25185,N/A,8446,N/A,5081,N/A,50520.13,N/A,200.59,N/A,5957.32,N/A,70.53,N/A
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,BL1-H,N/A,10000,13,769.231,98.590,98.590,406,N/A,371,N/A,423,N/A,1800.79,N/A,443.19,N/A,700.35,N/A,188.53,N/A
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,putidaHIST,N/A,BL2-H,N/A,8235,13,633.462,81.189,82.350,7800,N/A,7575,N/A,9173,N/A,2522.65,N/A,32.34,N/A,2096.72,N/A,27.68,N/A
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,BL2-H,N/A,10000,13,769.231,98.590,98.590,6451,N/A,7003,N/A,6730,N/A,3706.49,N/A,57.46,N/A,2646.57,N/A,37.79,N/A
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,putidaQUADRANT,N/A,YL2-A,BL2-A,8185,13,629.615,80.696,81.850,48,7663,29,7426,-146,6444,279.74,2230.57,588.89,29.11,138.01,2044.69,468.54,27.53
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,YL2-A,BL2-A,10000,13,769.231,98.590,98.590,409,6327,30,6853,-67,235,7501.38,4138.39,1832.92,65.40,136.68,2585.69,448.45,37.73
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,Time,FSC-A,10000,13,769.231,98.590,98.590,15716,15154,16950,13467,16950,12311,8705.67,12977.44,55.40,85.64,11359.68,4298.80,67.02,31.92
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,R1,N/A,YL2-A,BL1-A,4,13,0.308,0.039,0.040,9,10517,-37,9986,241,8831,165.30,2015.31,1795.32,19.16,104.17,1434.53,284.67,14.37
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,YL2-A,BL1-A,10000,13,769.231,98.590,98.590,409,271,30,210,-67,1490,7501.38,2968.15,1832.92,1093.50,136.68,605.40,448.45,288.44
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,R2,N/A,BL1-A,BL2-A,8186,13,629.692,80.706,81.860,244,7663,221,7426,-645,6908,712.95,2230.47,292.32,29.11,693.93,2044.46,314.71,27.53
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,BL1-A,BL2-A,10000,13,769.231,98.590,98.590,271,6327,210,6853,1490,235,2968.15,4138.39,1093.50,65.40,605.40,2585.69,288.44,37.73
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,VL2-A,BL2-A,10000,13,769.231,98.590,98.590,1103,6327,785,6853,833,235,5538.18,4138.39,502.12,65.40,3249.98,2585.69,414.06,37.73
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,VL2-A,BL1-A,10000,13,769.231,98.590,98.590,1103,271,785,210,833,1490,5538.18,2968.15,502.12,1093.50,3249.98,605.40,414.06,288.44
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,10023,5,2004.600,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,5,2000.000,99.771,99.771,19345,11415,15518,7248,11785,31742,12965.59,12148.85,67.02,106.43,6450.79,7445.62,41.57,102.73
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,79,5,15.800,0.788,0.790,167845,N/A,175700,N/A,130206,N/A,63781.96,N/A,38.00,N/A,73837.81,N/A,42.02,N/A
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,5,2000.000,99.771,99.771,1527,N/A,180,N/A,588,N/A,15876.14,N/A,1039.56,N/A,116.82,N/A,64.86,N/A
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,111,5,22.200,1.107,1.110,14211,N/A,11664,N/A,11059,N/A,9663.61,N/A,68.00,N/A,1489.10,N/A,12.77,N/A
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,5,2000.000,99.771,99.771,3140,N/A,3288,N/A,513,N/A,3370.77,N/A,107.35,N/A,2922.69,N/A,88.90,N/A
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,21,5,4.200,0.210,0.210,29618,1159,532,1003,534,690,54452.38,689.85,183.85,59.50,152.42,456.53,28.63,45.52
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,2946,5,589.200,29.392,29.460,161,6843,126,5697,39,11608,250.83,4446.49,155.79,64.97,112.58,3175.82,89.28,55.75
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,10000,5,2000.000,99.771,99.771,1875,2525,48,2118,41,4070,22876.20,5124.34,1219.83,202.92,143.74,4618.87,302.59,218.08
24-07-02 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,27,5,5.400,0.269,0.270,4701,N/A,4484,N/A,3862,N/A,1280.89,N/A,27.25,N/A,704.93,N/A,15.72,N/A
