Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,Autogate Status,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,53190,11,4835.455,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,11,909.091,18.801,18.801,18906,4861,15790,3502,16372,627,13303.54,5398.36,70.37,111.06,7958.60,4158.69,50.40,118.75
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,32,11,2.909,0.060,0.320,52163,N/A,51990,N/A,32518,N/A,16209.20,N/A,31.07,N/A,19472.12,N/A,37.45,N/A
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,11,909.091,18.801,18.801,333,N/A,150,N/A,189,N/A,3079.20,N/A,924.27,N/A,99.11,N/A,65.88,N/A
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,26,11,2.364,0.049,0.260,18344,N/A,12387,N/A,12470,N/A,16750.50,N/A,91.32,N/A,2113.43,N/A,17.06,N/A
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,11,909.091,18.801,18.801,3079,N/A,3142,N/A,1475,N/A,2593.23,N/A,84.24,N/A,1942.00,N/A,61.81,N/A
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,15,11,1.364,0.028,0.150,34086,1224,36329,919,20319,477,28403.85,826.80,83.33,67.57,42355.75,579.51,116.59,63.04
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,2857,11,259.727,5.371,28.570,164,6286,101,5083,32,2624,1060.34,4471.54,646.41,71.14,89.04,2501.10,87.76,49.21
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,10000,11,909.091,18.801,18.801,200,3279,9,2816,-77,1807,3270.19,4518.82,1636.79,137.80,118.72,3474.26,1369.84,123.37
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,26,11,2.364,0.049,0.260,12634,N/A,11744,N/A,3809,N/A,11234.15,N/A,88.92,N/A,10795.48,N/A,91.92,N/A
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,BL1-H,N/A,10000,11,909.091,18.801,18.801,517,N/A,450,N/A,618,N/A,988.31,N/A,191.33,N/A,332.66,N/A,73.86,N/A
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,putidaHIST,N/A,BL2-H,N/A,2187,11,198.818,4.112,21.870,10161,N/A,9139,N/A,4369,N/A,4750.56,N/A,46.75,N/A,3083.65,N/A,33.74,N/A
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,BL2-H,N/A,10000,11,909.091,18.801,18.801,2401,N/A,255,N/A,5964,N/A,4670.09,N/A,194.47,N/A,177.46,N/A,69.62,N/A
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,putidaQUADRANT,N/A,YL2-A,BL2-A,2155,11,195.909,4.052,21.550,36,10612,11,9260,200,10685,433.00,5690.04,1203.61,53.62,115.52,3056.20,1036.51,33.00
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,YL2-A,BL2-A,10000,11,909.091,18.801,18.801,200,2502,9,298,-77,9633,3270.19,5010.95,1636.79,200.27,118.72,297.61,1369.84,99.86
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,Time,FSC-A,10000,11,909.091,18.801,18.801,15454,18906,17747,15790,17748,16372,7257.71,13303.54,46.96,70.37,8229.17,7958.60,46.37,50.40
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,R1,N/A,YL2-A,BL1-A,18,11,1.636,0.034,0.180,37,17486,51,14567,133,15294,311.95,13276.40,834.89,75.93,195.43,5592.40,381.05,38.39
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,YL2-A,BL1-A,10000,11,909.091,18.801,18.801,200,311,9,234,-77,1355,3270.19,1054.94,1636.79,339.11,118.72,424.73,1369.84,181.77
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,R2,N/A,BL1-A,BL2-A,2155,11,195.909,4.052,21.550,426,10612,367,9260,-998,10685,847.75,5690.04,199.18,53.62,795.61,3056.20,217.07,33.00
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,BL1-A,BL2-A,10000,11,909.091,18.801,18.801,311,2502,234,298,1355,9633,1054.94,5010.95,339.11,200.27,424.73,297.61,181.77,99.86
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,VL2-A,BL2-A,10000,11,909.091,18.801,18.801,3279,2502,2816,298,1807,9633,4518.82,5010.95,137.80,200.27,3474.26,297.61,123.37,99.86
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,VL2-A,BL1-A,10000,11,909.091,18.801,18.801,3279,311,2816,234,1807,1355,4518.82,1054.94,137.80,339.11,3474.26,424.73,123.37,181.77
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,14476,53,273.132,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,53,188.679,69.080,69.080,20002,5416,15836,4476,12674,1890,28206.68,7290.73,141.02,134.61,5915.57,2985.96,37.36,66.72
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,0,53,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,53,188.679,69.080,69.080,158,N/A,141,N/A,99,N/A,114.66,N/A,72.65,N/A,101.25,N/A,71.89,N/A
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,8444,53,159.321,58.331,84.440,37414,N/A,33351,N/A,25190,N/A,16757.23,N/A,44.79,N/A,11305.13,N/A,33.90,N/A
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,53,188.679,69.080,69.080,32625,N/A,30980,N/A,32708,N/A,21788.75,N/A,66.79,N/A,13484.95,N/A,43.53,N/A
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,0,53,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,5046,53,95.208,34.858,50.460,114,36752,90,33252,206,37882,103.56,22623.92,90.52,61.56,82.59,15498.53,92.13,46.61
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,10000,53,188.679,69.080,69.080,24,35747,6,32781,-128,75964,127.78,25635.34,540.19,71.71,113.99,14783.02,1771.89,45.10
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,1,53,0.019,0.007,0.010,4478,N/A,4478,N/A,4478,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,BL1-H,N/A,10000,53,188.679,69.080,69.080,402,N/A,367,N/A,539,N/A,283.35,N/A,70.49,N/A,254.26,N/A,69.33,N/A
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,putidaHIST,N/A,BL2-H,N/A,0,53,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,BL2-H,N/A,10000,53,188.679,69.080,69.080,92,N/A,85,N/A,201,N/A,86.64,N/A,94.35,N/A,77.86,N/A,91.43,N/A
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,putidaQUADRANT,N/A,YL2-A,BL2-A,0,53,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,YL2-A,BL2-A,10000,53,188.679,69.080,69.080,24,73,6,67,-128,129,127.78,105.47,540.19,144.00,113.99,96.20,1771.89,142.75
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,Time,FSC-A,10000,53,188.679,69.080,69.080,64814,20002,66366,15836,66372,12674,36265.15,28206.68,55.95,141.02,49333.51,5915.57,74.34,37.36
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,R1,N/A,YL2-A,BL1-A,2,53,0.038,0.014,0.020,1635,4913,1635,4913,1431,3587,288.61,1875.61,17.66,38.18,302.57,1966.31,18.51,40.02
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,YL2-A,BL1-A,10000,53,188.679,69.080,69.080,24,190,6,166,-128,414,127.78,334.97,540.19,175.85,113.99,308.71,1771.89,186.41
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,R2,N/A,BL1-A,BL2-A,0,53,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,BL1-A,BL2-A,10000,53,188.679,69.080,69.080,190,73,166,67,414,129,334.97,105.47,175.85,144.00,308.71,96.20,186.41,142.75
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,VL2-A,BL2-A,10000,53,188.679,69.080,69.080,35747,73,32781,67,75964,129,25635.34,105.47,71.71,144.00,14783.02,96.20,45.10,142.75
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,VL2-A,BL1-A,10000,53,188.679,69.080,69.080,35747,190,32781,166,75964,414,25635.34,334.97,71.71,175.85,14783.02,308.71,45.10,186.41
24-07-02 Day2 -- Epoch.plate2,Experiment,10^-2 dilution,C1.fcs,C1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,15099,57,264.895,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
