Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,Autogate Status,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
24-08-19 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,10001,6,1666.833,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-08-19 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,6,1666.667,99.990,99.990,17153,8175,14244,6578,7492,8435,16975.43,16146.30,98.97,197.52,4827.35,3510.06,33.89,53.36
24-08-19 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,5,6,0.833,0.050,0.050,97119,N/A,104599,N/A,104599,N/A,22203.47,N/A,22.86,N/A,10828.52,N/A,10.35,N/A
24-08-19 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,6,1666.667,99.990,99.990,206,N/A,142,N/A,101,N/A,2215.78,N/A,1077.13,N/A,98.29,N/A,69.24,N/A
24-08-19 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,79,6,13.167,0.790,0.790,13507,N/A,11477,N/A,11174,N/A,5964.32,N/A,44.16,N/A,1124.18,N/A,9.80,N/A
24-08-19 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,6,1666.667,99.990,99.990,2293,N/A,2679,N/A,4713,N/A,4384.30,N/A,191.21,N/A,3114.99,N/A,116.26,N/A
24-08-19 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,8,6,1.333,0.080,0.080,524,750,515,849,542,483,88.11,347.03,16.80,46.30,81.02,408.95,15.74,48.16
24-08-19 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,1608,6,268.000,16.078,16.080,118,5955,87,4844,65,3662,155.90,3795.97,131.70,63.75,79.56,2327.08,91.97,48.04
24-08-19 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,10000,6,1666.667,99.990,99.990,60,581,-3,496,-26,-941,2200.26,5257.50,3684.71,905.46,110.63,4076.67,3735.92,822.07
24-08-19 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,179,6,29.833,1.790,1.790,10485,N/A,5562,N/A,22047,N/A,8186.71,N/A,78.08,N/A,2469.87,N/A,44.41,N/A
24-08-19 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,BL1-H,N/A,10000,6,1666.667,99.990,99.990,829,N/A,600,N/A,574,N/A,1931.81,N/A,233.11,N/A,728.58,N/A,121.43,N/A
24-08-19 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,putidaHIST,N/A,BL2-H,N/A,6987,6,1164.500,69.863,69.870,12506,N/A,10768,N/A,10049,N/A,6746.09,N/A,53.94,N/A,5197.89,N/A,48.27,N/A
24-08-19 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,BL2-H,N/A,10000,6,1666.667,99.990,99.990,8814,N/A,8070,N/A,6369,N/A,7963.78,N/A,90.35,N/A,9451.85,N/A,117.13,N/A
24-08-19 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,putidaQUADRANT,N/A,YL2-A,BL2-A,6973,6,1162.167,69.723,69.730,7,13080,-6,10603,-86,7673,125.89,8938.93,1828.00,68.34,110.32,5230.85,1735.21,49.33
24-08-19 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,YL2-A,BL2-A,10000,6,1666.667,99.990,99.990,60,9204,-3,7893,-26,33958,2200.26,9506.24,3684.71,103.28,110.63,9504.92,3735.92,120.42
24-08-19 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,Time,FSC-A,10000,6,1666.667,99.990,99.990,7386,17153,7752,14244,7752,7492,3817.54,16975.43,51.68,98.97,4364.77,4827.35,56.31,33.89
24-08-19 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,R1,N/A,YL2-A,BL1-A,155,6,25.833,1.550,1.550,-7,11042,-33,9342,170,4326,207.43,8055.39,3168.74,72.95,132.30,7811.85,405.77,83.62
