Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,Autogate Status,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
24-08-05 Day4 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,10105,14,721.786,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-08-05 Day4 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,14,714.286,98.961,97.220,15429,5143,13506,4045,17816,139814,11992.36,13821.76,77.72,268.76,4248.39,3495.23,31.46,86.41
24-08-05 Day4 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,1,14,0.071,0.010,0.010,173292,N/A,173292,N/A,173292,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-08-05 Day4 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,14,714.286,98.961,100.623,166,N/A,135,N/A,89,N/A,1734.44,N/A,1045.77,N/A,94.89,N/A,70.18,N/A
24-08-05 Day4 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,134,14,9.571,1.326,1.318,13006,N/A,11425,N/A,11604,N/A,4996.67,N/A,38.42,N/A,1098.83,N/A,9.62,N/A
24-08-05 Day4 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,14,714.286,98.961,100.623,3564,N/A,3568,N/A,3538,N/A,3013.50,N/A,84.56,N/A,2675.01,N/A,74.97,N/A
24-08-05 Day4 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,2,14,0.143,0.020,0.020,452,1075,452,1075,417,1166,50.07,128.28,11.07,11.93,52.50,134.49,11.60,12.51
24-08-05 Day4 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,2204,14,157.429,21.811,21.676,106,6729,81,5636,206,4306,94.33,4441.31,89.00,66.00,72.33,2961.98,89.13,52.55
24-08-05 Day4 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,10000,14,714.286,98.961,100.623,70,2271,-1,1791,35,-3081,5857.71,4993.36,8385.13,219.89,105.09,4258.92,7036.04,237.83
24-08-05 Day4 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,22,14,1.571,0.218,0.216,4509,N/A,4309,N/A,4009,N/A,650.27,N/A,14.42,N/A,441.25,N/A,10.24,N/A
24-08-05 Day4 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,cells,N/A,BL1-H,N/A,10000,14,714.286,98.961,100.623,538,N/A,432,N/A,220,N/A,670.25,N/A,124.57,N/A,396.48,N/A,91.78,N/A
24-08-05 Day4 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,putidaHIST,N/A,BL2-H,N/A,4273,14,305.214,42.286,42.024,8043,N/A,7437,N/A,9755,N/A,3208.24,N/A,39.89,N/A,1718.78,N/A,23.11,N/A
24-08-05 Day4 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,cells,N/A,BL2-H,N/A,10000,14,714.286,98.961,100.623,3532,N/A,271,N/A,7539,N/A,4427.75,N/A,125.37,N/A,354.93,N/A,130.91,N/A
24-08-05 Day4 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,putidaQUADRANT,N/A,YL2-A,BL2-A,4246,14,303.286,42.019,41.758,4,8170,-10,7433,45,8663,110.08,3825.52,2565.33,46.82,102.35,1682.11,1046.53,22.63
24-08-05 Day4 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,cells,N/A,YL2-A,BL2-A,10000,14,714.286,98.961,100.623,70,3547,-1,274,35,4961,5857.71,4693.35,8385.13,132.31,105.09,489.79,7036.04,178.72
24-08-05 Day4 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,cells,N/A,Time,FSC-A,10000,14,714.286,98.961,98.961,17541,15429,18914,13506,18917,17816,9252.13,11992.36,52.75,77.72,11851.90,4248.39,62.66,31.46
24-08-05 Day4 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,R1,N/A,YL2-A,BL1-A,11,14,0.786,0.109,0.108,52,4616,-18,4057,-121,6934,200.44,1231.88,387.22,26.69,203.02,489.04,1152.43,12.05
24-08-05 Day4 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,cells,N/A,YL2-A,BL1-A,10000,14,714.286,98.961,100.623,70,366,-1,265,35,254,5857.71,590.68,8385.13,161.61,105.09,441.74,7036.04,166.49
24-08-05 Day4 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,R2,N/A,BL1-A,BL2-A,4246,14,303.286,42.019,41.758,589,8170,544,7433,1184,8663,765.51,3825.52,129.90,46.82,714.46,1682.11,131.25,22.63
24-08-05 Day4 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,cells,N/A,BL1-A,BL2-A,10000,14,714.286,98.961,100.623,366,3547,265,274,254,4961,590.68,4693.35,161.61,132.31,441.74,489.79,166.49,178.72
24-08-05 Day4 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,cells,N/A,VL2-A,BL2-A,10000,14,714.286,98.961,100.623,2271,3547,1791,274,-3081,4961,4993.36,4693.35,219.89,132.31,4258.92,489.79,237.83,178.72
