Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,Autogate Status,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
24-08-05 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,15266,20,763.300,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-08-05 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,20,500.000,65.505,65.505,27862,10921,20144,9695,12800,116,22931.49,11789.29,82.31,107.95,10117.26,8723.62,50.22,89.98
24-08-05 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,1,20,0.050,0.007,0.010,129948,N/A,129948,N/A,129948,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-08-05 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,20,500.000,65.505,65.505,189,N/A,159,N/A,186,N/A,1303.35,N/A,690.14,N/A,101.83,N/A,64.14,N/A
24-08-05 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,1970,20,98.500,12.904,19.700,13050,N/A,12241,N/A,10690,N/A,3814.30,N/A,29.23,N/A,1865.84,N/A,15.24,N/A
24-08-05 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,20,500.000,65.505,65.505,6220,N/A,6492,N/A,-775,N/A,5224.66,N/A,84.00,N/A,4644.77,N/A,71.55,N/A
24-08-05 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,6,20,0.300,0.039,0.060,555,537,501,313,706,327,113.57,433.38,20.45,80.75,53.00,129.25,10.58,41.25
24-08-05 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,3784,20,189.200,24.787,37.840,129,14798,94,10407,39,9831,129.37,13708.35,100.38,92.64,89.87,7774.08,95.32,74.70
24-08-05 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,10000,20,500.000,65.505,65.505,64,9992,12,6870,4,3399,3249.78,13377.03,5099.49,133.88,121.46,8909.05,1002.74,129.69
24-08-05 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,137,20,6.850,0.897,1.370,4831,N/A,4544,N/A,4584,N/A,1272.06,N/A,26.33,N/A,664.01,N/A,14.61,N/A
