Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,Autogate Status,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
24-08-05 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,10019,10,1001.900,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-08-05 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,10,1000.000,99.810,92.876,17905,6793,13381,4546,8851,2698,16551.32,7780.88,92.44,114.54,4932.61,3152.01,36.86,69.34
24-08-05 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,7,10,0.700,0.070,0.065,132755,N/A,110412,N/A,199291,N/A,44490.78,N/A,33.51,N/A,50171.98,N/A,45.44,N/A
24-08-05 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,10,1000.000,99.810,107.266,258,N/A,146,N/A,246,N/A,3675.14,N/A,1422.84,N/A,98.53,N/A,67.33,N/A
24-08-05 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,75,10,7.500,0.749,0.698,18212,N/A,13032,N/A,64226,N/A,14236.02,N/A,78.17,N/A,3175.23,N/A,24.36,N/A
24-08-05 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,10,1000.000,99.810,107.266,2411,N/A,2434,N/A,5384,N/A,3067.28,N/A,127.24,N/A,2126.65,N/A,87.35,N/A
24-08-05 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,8,10,0.800,0.080,0.074,1387,876,583,989,458,625,1716.62,392.56,123.77,44.83,136.42,343.03,23.40,34.70
24-08-05 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,1649,10,164.900,16.459,15.344,150,5556,106,4280,28,4336,176.42,5178.55,117.80,93.20,99.67,1844.08,93.61,43.09
24-08-05 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,10000,10,1000.000,99.810,107.266,168,1243,6,996,166,2121,7176.38,3866.88,4283.86,311.10,111.74,2833.00,1962.84,284.32
24-08-05 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,54,10,5.400,0.539,0.502,4748,N/A,4517,N/A,4704,N/A,1032.77,N/A,21.75,N/A,677.43,N/A,15.00,N/A
24-08-05 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,cells,N/A,BL1-H,N/A,10000,10,1000.000,99.810,107.266,629,N/A,519,N/A,3139,N/A,806.40,N/A,128.22,N/A,496.28,N/A,95.55,N/A
24-08-05 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,putidaHIST,N/A,BL2-H,N/A,4964,10,496.400,49.546,46.190,9696,N/A,7818,N/A,5934,N/A,6059.31,N/A,62.50,N/A,2913.04,N/A,37.26,N/A
24-08-05 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,cells,N/A,BL2-H,N/A,10000,10,1000.000,99.810,107.266,4932,N/A,1455,N/A,74,N/A,6373.50,N/A,129.24,N/A,2216.23,N/A,152.29,N/A
24-08-05 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,putidaQUADRANT,N/A,YL2-A,BL2-A,4924,10,492.400,49.147,45.817,21,10337,6,7478,113,5157,121.93,9515.75,587.32,92.06,110.97,2750.85,1720.32,36.79
24-08-05 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,cells,N/A,YL2-A,BL2-A,10000,10,1000.000,99.810,107.266,168,5222,6,1669,166,249,7176.38,8369.11,4283.86,160.28,111.74,2592.15,1962.84,155.31
24-08-05 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,cells,N/A,Time,FSC-A,10000,10,1000.000,99.810,99.810,12512,17905,12122,13381,12122,8851,7309.87,16551.32,58.42,92.44,10112.07,4932.61,83.42,36.86
24-08-05 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,R1,N/A,YL2-A,BL1-A,118,10,11.800,1.178,1.098,78,4939,74,4539,112,4792,195.85,1393.62,249.63,28.22,177.28,946.41,238.07,20.85
24-08-05 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,,B1,Experiment,Experiment,,cells,N/A,YL2-A,BL1-A,10000,10,1000.000,99.810,107.266,168,517,6,369,166,-843,7176.38,823.53,4283.86,159.17,111.74,493.32,1962.84,133.79
