Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,Autogate Status,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
24-08-19 Day4 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,13877,145,95.703,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-08-19 Day4 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,6881,145,47.455,49.586,49.586,16696,10289,11608,7271,16196,7887,35411.25,21214.26,212.10,206.18,3633.85,5070.49,31.30,69.74
24-08-19 Day4 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,1,145,0.007,0.007,0.015,64565,N/A,64565,N/A,64565,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-08-19 Day4 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,6881,145,47.455,49.586,49.586,236,N/A,171,N/A,519,N/A,912.57,N/A,385.90,N/A,117.64,N/A,68.72,N/A
24-08-19 Day4 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,5204,145,35.890,37.501,75.629,48110,N/A,35065,N/A,53745,N/A,42467.12,N/A,88.27,N/A,17843.76,N/A,50.89,N/A
24-08-19 Day4 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,6881,145,47.455,49.586,49.586,37718,N/A,28351,N/A,160941,N/A,45097.38,N/A,119.56,N/A,27239.42,N/A,96.08,N/A
24-08-19 Day4 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,3,145,0.021,0.022,0.044,481,848,495,724,434,634,41.82,296.28,8.70,34.94,27.63,132.63,5.58,18.33
24-08-19 Day4 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,3530,145,24.345,25.438,51.301,225,47284,116,31591,38,87010,689.40,58348.03,307.05,123.40,105.13,20172.88,90.99,63.86
24-08-19 Day4 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,6881,145,47.455,49.586,49.586,109,38924,36,27747,72,84217,1023.96,56553.15,937.84,145.29,135.13,28363.41,375.03,102.22
24-08-19 Day4 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,15,145,0.103,0.108,0.218,5955,N/A,5862,N/A,3859,N/A,2043.88,N/A,34.32,N/A,2684.68,N/A,45.80,N/A
