Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,Autogate Status,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
24-08-19 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,10002,3,3334.000,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-08-19 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,3,3333.333,99.980,99.980,15808,9920,14033,8384,14151,7336,16763.27,16145.95,106.04,162.77,4420.37,5323.28,31.50,63.49
24-08-19 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,55,3,18.333,0.550,0.550,125287,N/A,123021,N/A,33029,N/A,50506.12,N/A,40.31,N/A,44113.13,N/A,35.86,N/A
24-08-19 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,3,3333.333,99.980,99.980,889,N/A,170,N/A,88,N/A,9972.64,N/A,1122.13,N/A,113.29,N/A,66.63,N/A
24-08-19 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,80,3,26.667,0.800,0.800,15030,N/A,12010,N/A,11821,N/A,7135.86,N/A,47.48,N/A,2031.69,N/A,16.92,N/A
24-08-19 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,3,3333.333,99.980,99.980,2852,N/A,2911,N/A,3259,N/A,10133.06,N/A,355.24,N/A,2519.31,N/A,86.54,N/A
24-08-19 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,42,3,14.000,0.420,0.420,19546,1060,632,887,472,638,46494.46,627.48,237.88,59.22,286.46,400.00,45.34,45.09
24-08-19 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,2026,3,675.333,20.256,20.260,219,5256,117,4531,30,6382,1151.69,3368.63,525.89,64.10,111.87,1923.24,95.82,42.45
24-08-19 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,10000,3,3333.333,99.980,99.980,807,1352,14,1154,25,-2830,11243.54,8652.09,1392.60,640.06,144.26,3530.02,1007.99,305.86
24-08-19 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,48,3,16.000,0.480,0.480,5332,N/A,4386,N/A,5589,N/A,4765.85,N/A,89.38,N/A,532.13,N/A,12.13,N/A
24-08-19 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,BL1-H,N/A,10000,3,3333.333,99.980,99.980,502,N/A,402,N/A,622,N/A,954.33,N/A,189.94,N/A,470.36,N/A,117.11,N/A
