Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,Autogate Status,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
24-07-02 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,32290,41,787.561,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-02 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,41,243.902,30.969,30.969,36086,6081,24941,1808,29587,4557,51125.22,36052.11,141.68,592.87,13001.66,1766.52,52.13,97.73
24-07-02 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,1,41,0.024,0.003,0.010,57913,N/A,57913,N/A,57913,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-02 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,41,243.902,30.969,30.969,163,N/A,142,N/A,71,N/A,590.10,N/A,361.55,N/A,96.90,N/A,68.10,N/A
24-07-02 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,2507,41,61.146,7.764,25.070,64624,N/A,43848,N/A,21980,N/A,79334.69,N/A,122.76,N/A,25665.99,N/A,58.53,N/A
24-07-02 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,41,243.902,30.969,30.969,23555,N/A,3369,N/A,3467,N/A,83397.38,N/A,354.06,N/A,2175.88,N/A,64.59,N/A
24-07-02 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,3,41,0.073,0.009,0.030,559,782,550,724,454,1031,110.71,224.95,19.80,28.75,142.47,195.90,25.92,27.04
24-07-02 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,2523,41,61.537,7.814,25.230,119,31231,87,6640,70,33934,150.23,78445.27,126.15,251.18,82.45,5581.14,94.32,84.05
24-07-02 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,10000,41,243.902,30.969,30.969,21,23730,-12,3047,-100,33490,1649.30,89598.41,8017.20,377.58,114.10,4241.56,922.29,139.22
24-07-02 Day3 -- Epoch.plate1,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,27,41,0.659,0.084,0.270,13132,N/A,8847,N/A,12217,N/A,15041.43,N/A,114.54,N/A,6495.86,N/A,73.42,N/A
