Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,Autogate Status,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
24-07-08 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,10010,6,1668.333,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,6,1666.667,99.900,99.900,19151,8452,15152,6627,12792,2661,13031.41,7689.76,68.05,90.99,6192.08,4815.48,40.87,72.67
24-07-08 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,236,6,39.333,2.358,2.360,179267,N/A,163913,N/A,134583,N/A,92147.01,N/A,51.40,N/A,93732.57,N/A,57.18,N/A
24-07-08 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,6,1666.667,99.900,99.900,4406,N/A,160,N/A,240,N/A,30638.29,N/A,695.34,N/A,109.86,N/A,68.85,N/A
24-07-08 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,1231,6,205.167,12.298,12.310,13021,N/A,12240,N/A,10648,N/A,2747.35,N/A,21.10,N/A,1939.20,N/A,15.84,N/A
24-07-08 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,6,1666.667,99.900,99.900,5309,N/A,5196,N/A,7382,N/A,4523.64,N/A,85.21,N/A,4240.18,N/A,81.61,N/A
24-07-08 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,16,6,2.667,0.160,0.160,96818,1939,90761,1699,201867,3107,55623.95,817.50,57.45,42.16,38658.15,983.17,42.59,57.86
24-07-08 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,2976,6,496.000,29.730,29.760,204,11496,106,9206,92,7773,1206.43,8177.32,590.17,71.13,97.22,6308.50,91.67,68.52
24-07-08 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,10000,6,1666.667,99.900,99.900,7009,5352,7,3928,-22,8803,53614.36,9135.59,764.88,170.71,134.97,7845.27,1969.19,199.75
24-07-08 Day2 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,86,6,14.333,0.859,0.860,5093,N/A,4529,N/A,3862,N/A,1418.33,N/A,27.85,N/A,696.03,N/A,15.37,N/A
