Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,Autogate Status,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
24-07-08 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,10005,6,1667.500,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,6,1666.667,99.950,99.950,17609,9138,15115,6927,15644,5684,12465.17,8795.67,70.79,96.26,5338.84,6520.47,35.32,94.13
24-07-08 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,2086,6,347.667,20.850,20.860,143137,N/A,140455,N/A,205988,N/A,43877.88,N/A,30.65,N/A,42227.94,N/A,30.07,N/A
24-07-08 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,6,1666.667,99.950,99.950,30023,N/A,213,N/A,90,N/A,61436.20,N/A,204.63,N/A,181.56,N/A,85.31,N/A
24-07-08 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,350,6,58.333,3.498,3.500,14268,N/A,11739,N/A,11924,N/A,22428.82,N/A,157.19,N/A,1371.52,N/A,11.68,N/A
24-07-08 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,6,1666.667,99.950,99.950,4250,N/A,4177,N/A,-357,N/A,5518.08,N/A,129.85,N/A,3257.59,N/A,77.98,N/A
24-07-08 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,271,6,45.167,2.709,2.710,143017,2262,151797,2443,113616,2540,66361.96,847.84,46.40,37.48,65921.35,897.01,43.43,36.72
24-07-08 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,1795,6,299.167,17.941,17.950,238,7864,128,6334,23,3223,876.51,12462.14,368.80,158.46,119.04,3715.37,92.86,58.66
24-07-08 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,10000,6,1666.667,99.950,99.950,41381,3251,43,2611,255520,-11354,87363.59,7722.68,211.12,237.57,249.44,5512.82,575.77,211.13
24-07-08 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,57,6,9.500,0.570,0.570,4523,N/A,4250,N/A,4381,N/A,893.71,N/A,19.76,N/A,448.28,N/A,10.55,N/A
24-07-08 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,BL1-H,N/A,10000,6,1666.667,99.950,99.950,609,N/A,507,N/A,407,N/A,967.95,N/A,158.93,N/A,620.09,N/A,122.22,N/A
24-07-08 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,putidaHIST,N/A,BL2-H,N/A,4464,6,744.000,44.618,44.640,10113,N/A,8761,N/A,8059,N/A,4754.81,N/A,47.01,N/A,2734.35,N/A,31.21,N/A
24-07-08 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,BL2-H,N/A,10000,6,1666.667,99.950,99.950,4614,N/A,398,N/A,334,N/A,5874.04,N/A,127.32,N/A,611.48,N/A,153.83,N/A
24-07-08 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,putidaQUADRANT,N/A,YL2-A,BL2-A,4399,6,733.167,43.968,43.990,-79,10730,-34,9021,25,10528,445.29,5572.24,564.69,51.93,164.17,2840.68,480.64,31.49
24-07-08 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,YL2-A,BL2-A,10000,6,1666.667,99.950,99.950,41381,4847,43,423,255520,90,87363.59,6428.56,211.12,132.62,249.44,773.58,575.77,182.95
24-07-08 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,Time,FSC-A,10000,6,1666.667,99.950,99.950,7607,17609,8043,15115,8043,15644,3618.32,12465.17,47.57,70.79,3993.38,5338.84,49.65,35.32
24-07-08 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,R1,N/A,YL2-A,BL1-A,15,6,2.500,0.150,0.150,762,4642,-125,4093,-268,4383,2743.59,1944.27,360.00,41.88,195.16,430.17,156.21,10.51
24-07-08 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,YL2-A,BL1-A,10000,6,1666.667,99.950,99.950,41381,495,43,370,255520,-34,87363.59,948.29,211.12,191.50,249.44,643.70,575.77,173.92
24-07-08 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,R2,N/A,BL1-A,BL2-A,4441,6,740.167,44.388,44.410,399,10715,335,9003,272,38779,885.12,5571.41,221.81,52.00,797.80,2830.46,238.50,31.44
24-07-08 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,BL1-A,BL2-A,10000,6,1666.667,99.950,99.950,495,4847,370,423,-34,90,948.29,6428.56,191.50,132.62,643.70,773.58,173.92,182.95
24-07-08 Day1 -- Epoch.plate1,Experiment,10^-2 dilution,B1.fcs,B1,Experiment,Experiment,,cells,N/A,VL2-A,BL2-A,10000,6,1666.667,99.950,99.950,3251,4847,2611,423,-11354,90,7722.68,6428.56,237.57,132.62,5512.82,773.58,211.13,182.95
