Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,Autogate Status,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
24-07-08 Day3 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,17238,77,223.870,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day3 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,77,129.870,58.011,58.011,26435,7076,18157,2955,26288,6823,44972.53,33499.09,170.13,473.42,7168.37,3283.22,39.48,111.13
24-07-08 Day3 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,1,77,0.013,0.006,0.010,32580,N/A,32580,N/A,32580,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-07-08 Day3 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,77,129.870,58.011,58.011,171,N/A,151,N/A,120,N/A,348.10,N/A,203.04,N/A,102.73,N/A,67.92,N/A
24-07-08 Day3 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,4851,77,63.000,28.141,48.510,34208,N/A,29393,N/A,38014,N/A,18338.47,N/A,53.61,N/A,11195.27,N/A,38.09,N/A
24-07-08 Day3 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,77,129.870,58.011,58.011,18514,N/A,6890,N/A,2038,N/A,22028.96,N/A,118.99,N/A,8931.31,N/A,129.63,N/A
24-07-08 Day3 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,3,77,0.039,0.017,0.030,512,582,438,583,428,848,136.80,267.50,26.71,46.00,13.95,394.07,3.19,67.63
24-07-08 Day3 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,4174,77,54.208,24.214,41.740,122,24396,94,21919,25,23191,137.75,23018.71,112.52,94.36,85.62,21854.16,90.76,99.70
24-07-08 Day3 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,10000,77,129.870,58.011,58.011,31,18658,10,9947,245,59320,509.98,23091.17,1622.18,123.76,118.95,14689.43,1234.14,147.68
24-07-08 Day3 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,2,77,0.026,0.012,0.020,25635,N/A,25635,N/A,46638,N/A,29702.44,N/A,115.87,N/A,31138.74,N/A,121.47,N/A
