Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,Autogate Status,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
24-08-05 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,N/A,All Events,N/A,N/A,N/A,12879,79,163.025,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-08-05 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,FSC-A,SSC-A,10000,79,126.582,77.646,77.646,16644,6270,14734,4967,14458,14102,11727.97,9754.88,70.46,155.58,4561.22,4412.96,30.96,88.85
24-08-05 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,veroniiHIST,N/A,YL2-H,N/A,0,79,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-08-05 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,YL2-H,N/A,10000,79,126.582,77.646,77.646,308,N/A,248,N/A,65,N/A,240.95,N/A,78.19,N/A,180.97,N/A,72.89,N/A
24-08-05 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,protegHIST,N/A,VL2-H,N/A,2189,79,27.709,16.997,21.890,34666,N/A,34899,N/A,29487,N/A,13165.92,N/A,37.98,N/A,9707.01,N/A,27.81,N/A
24-08-05 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,VL2-H,N/A,10000,79,126.582,77.646,77.646,11778,N/A,6106,N/A,7547,N/A,13717.04,N/A,116.47,N/A,3192.47,N/A,52.29,N/A
24-08-05 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,veronniiQUADRANT,N/A,YL2-A,VL2-A,110,79,1.392,0.854,1.100,639,758,593,751,651,587,177.74,355.83,27.80,46.92,145.59,427.09,24.56,56.90
24-08-05 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,protegensQUADRANT,N/A,YL2-A,VL2-A,6242,79,79.013,48.466,62.420,275,14037,205,7412,700,9624,288.06,15203.78,104.88,108.31,193.75,4832.92,94.70,65.21
24-08-05 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,YL2-A,VL2-A,10000,79,126.582,77.646,77.646,199,11891,137,6147,73,35273,281.33,14962.34,141.56,125.83,209.89,5452.33,153.44,88.70
24-08-05 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,grimHIST,N/A,BL1-H,N/A,0,79,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24-08-05 Day1 -- Epoch.plate2,Experiment,10^-2 dilution,A1.fcs,A1,Experiment,Experiment,,cells,N/A,BL1-H,N/A,10000,79,126.582,77.646,77.646,374,N/A,346,N/A,550,N/A,256.22,N/A,68.54,N/A,241.97,N/A,69.89,N/A
